BFS,Depth - 23,Nodes Expanded - 121330,Time Elapsed - 407 ms,Initialized - 783415602,6,4,7,8,1,7,8,1,3,5,2,6,7,2,5,3,2,8,4,7,8,5,6,Solved,
DFS,Depth - 61735,Nodes Expanded - 117631,Time Elapsed - 133 ms,Initialized - 783415602,Puzzle Solved,
A* Misplaced Tiles,Depth - 23,Nodes Expanded - 11210,Time Elapsed - 47 ms,Initialized - 783415602,6,4,1,8,7,1,8,7,3,5,2,6,7,2,5,3,2,8,4,7,8,5,6,Solved,
A* Manhattan Distance,Depth - 23,Nodes Expanded - 1231,Time Elapsed - 10 ms,Initialized - 783415602,6,4,1,8,7,1,8,7,3,5,2,6,7,2,5,3,2,8,4,7,8,5,6,Solved,
BFS,Depth - 22,Nodes Expanded - 90594,Time Elapsed - 298 ms,Initialized - 613752840,4,5,2,4,5,8,7,6,1,2,6,7,8,6,4,5,6,8,7,4,5,6,Solved,
DFS,Depth - 65642,Nodes Expanded - 108064,Time Elapsed - 119 ms,Initialized - 613752840,Puzzle Solved,
A* Misplaced Tiles,Depth - 22,Nodes Expanded - 6436,Time Elapsed - 28 ms,Initialized - 613752840,4,5,2,4,5,8,7,6,1,2,6,7,8,6,4,5,6,8,7,4,5,6,Solved,
A* Manhattan Distance,Depth - 22,Nodes Expanded - 721,Time Elapsed - 10 ms,Initialized - 613752840,4,5,2,4,5,8,7,6,1,2,6,7,8,6,4,5,6,8,7,4,5,6,Solved,
BFS,Depth - 26,Nodes Expanded - 163282,Time Elapsed - 543 ms,Initialized - 765203841,6,5,3,1,4,6,2,7,5,2,1,4,6,8,7,1,4,3,2,5,1,4,5,2,3,6,Solved,
DFS,Depth - 47878,Nodes Expanded - 138648,Time Elapsed - 159 ms,Initialized - 765203841,Puzzle Solved,
A* Misplaced Tiles,Depth - 26,Nodes Expanded - 33542,Time Elapsed - 138 ms,Initialized - 765203841,6,5,3,6,2,7,5,2,4,1,6,3,2,4,1,8,7,5,4,1,5,4,1,2,3,6,Solved,
A* Manhattan Distance,Depth - 26,Nodes Expanded - 4404,Time Elapsed - 21 ms,Initialized - 765203841,6,5,3,6,2,7,5,2,4,1,6,4,1,8,7,1,4,3,2,5,1,4,5,2,3,6,Solved,
BFS,Depth - 19,Nodes Expanded - 31429,Time Elapsed - 101 ms,Initialized - 132548607,4,3,1,5,6,4,7,8,3,6,5,1,2,3,6,5,4,7,8,Solved,
DFS,Depth - 56963,Nodes Expanded - 67416,Time Elapsed - 71 ms,Initialized - 132548607,Puzzle Solved,
A* Misplaced Tiles,Depth - 19,Nodes Expanded - 2243,Time Elapsed - 12 ms,Initialized - 132548607,4,3,1,5,6,4,7,8,3,6,5,1,2,3,6,5,4,7,8,Solved,
A* Manhattan Distance,Depth - 19,Nodes Expanded - 345,Time Elapsed - 6 ms,Initialized - 132548607,4,3,1,5,6,4,7,8,3,6,5,1,2,3,6,5,4,7,8,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 637 ms,Initialized - 671540238,Search Failed,
BFS,Depth - 18,Nodes Expanded - 26435,Time Elapsed - 81 ms,Initialized - 530186472,3,5,1,4,7,8,5,3,6,2,8,5,2,6,3,2,5,8,Solved,
DFS,Depth - 66480,Nodes Expanded - 92015,Time Elapsed - 97 ms,Initialized - 530186472,Puzzle Solved,
A* Misplaced Tiles,Depth - 18,Nodes Expanded - 1244,Time Elapsed - 9 ms,Initialized - 530186472,3,5,1,4,7,8,5,3,6,2,8,5,2,6,3,2,5,8,Solved,
A* Manhattan Distance,Depth - 18,Nodes Expanded - 339,Time Elapsed - 4 ms,Initialized - 530186472,3,5,1,4,7,8,5,3,6,2,8,5,2,6,3,2,5,8,Solved,
BFS,Depth - 24,Nodes Expanded - 138104,Time Elapsed - 447 ms,Initialized - 146307582,7,6,4,1,3,7,1,4,6,2,8,5,7,1,4,3,1,4,2,6,3,2,5,8,Solved,
DFS,Depth - 6836,Nodes Expanded - 7142,Time Elapsed - 7 ms,Initialized - 146307582,Puzzle Solved,
A* Misplaced Tiles,Depth - 24,Nodes Expanded - 21221,Time Elapsed - 90 ms,Initialized - 146307582,7,2,8,7,4,6,2,8,7,4,3,5,4,7,8,3,6,2,3,6,5,4,7,8,Solved,
A* Manhattan Distance,Depth - 24,Nodes Expanded - 2422,Time Elapsed - 16 ms,Initialized - 146307582,3,1,4,3,7,6,3,4,1,7,4,3,6,2,8,5,7,4,2,6,3,2,5,8,Solved,
BFS,Depth - 23,Nodes Expanded - 106219,Time Elapsed - 355 ms,Initialized - 647320518,7,4,6,3,2,7,4,6,3,2,7,1,5,7,1,4,6,3,2,1,4,5,8,Solved,
DFS,Depth - 11691,Nodes Expanded - 12185,Time Elapsed - 13 ms,Initialized - 647320518,Puzzle Solved,
A* Misplaced Tiles,Depth - 23,Nodes Expanded - 10721,Time Elapsed - 42 ms,Initialized - 647320518,7,4,6,3,2,7,4,6,3,2,7,1,5,7,1,4,6,3,2,1,4,5,8,Solved,
A* Manhattan Distance,Depth - 23,Nodes Expanded - 570,Time Elapsed - 7 ms,Initialized - 647320518,7,4,6,3,2,7,4,6,3,2,7,1,5,7,1,4,6,3,2,1,4,5,8,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 651 ms,Initialized - 104782536,Search Failed,
BFS,Depth - 21,Nodes Expanded - 77148,Time Elapsed - 248 ms,Initialized - 104253876,1,2,5,7,8,5,7,1,4,3,6,8,5,7,1,4,2,1,4,5,8,Solved,
DFS,Depth - 57075,Nodes Expanded - 67380,Time Elapsed - 70 ms,Initialized - 104253876,Puzzle Solved,
A* Misplaced Tiles,Depth - 21,Nodes Expanded - 6111,Time Elapsed - 26 ms,Initialized - 104253876,1,2,5,7,8,5,7,1,4,3,6,8,5,7,1,4,2,1,4,5,8,Solved,
A* Manhattan Distance,Depth - 21,Nodes Expanded - 1236,Time Elapsed - 8 ms,Initialized - 104253876,1,2,5,7,8,5,7,1,4,3,6,8,5,7,1,4,2,1,4,5,8,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 651 ms,Initialized - 615738420,Search Failed,
BFS,Depth - 23,Nodes Expanded - 119310,Time Elapsed - 387 ms,Initialized - 708134256,3,1,2,5,6,4,8,3,1,6,4,8,6,2,7,1,2,4,5,7,4,5,8,Solved,
DFS,Depth - 29599,Nodes Expanded - 157407,Time Elapsed - 183 ms,Initialized - 708134256,Puzzle Solved,
A* Misplaced Tiles,Depth - 23,Nodes Expanded - 12724,Time Elapsed - 55 ms,Initialized - 708134256,3,1,2,5,6,4,8,3,1,2,7,1,2,6,4,8,6,4,5,7,4,5,8,Solved,
A* Manhattan Distance,Depth - 23,Nodes Expanded - 1014,Time Elapsed - 8 ms,Initialized - 708134256,3,1,2,5,6,4,8,3,1,6,4,8,6,2,7,1,2,4,5,7,4,5,8,Solved,
BFS,Depth - 26,Nodes Expanded - 162283,Time Elapsed - 530 ms,Initialized - 328751046,7,5,2,8,1,2,4,7,5,4,8,3,4,5,7,8,3,1,2,3,5,4,1,2,3,6,Solved,
DFS,Depth - 2440,Nodes Expanded - 2550,Time Elapsed - 4 ms,Initialized - 328751046,Puzzle Solved,
A* Misplaced Tiles,Depth - 26,Nodes Expanded - 32120,Time Elapsed - 135 ms,Initialized - 328751046,4,5,2,8,1,2,7,4,5,7,8,3,4,5,7,8,3,1,2,3,5,4,1,2,3,6,Solved,
A* Manhattan Distance,Depth - 26,Nodes Expanded - 4554,Time Elapsed - 22 ms,Initialized - 328751046,4,5,1,6,5,4,7,1,6,8,2,6,4,5,8,2,6,3,1,4,2,6,3,2,5,8,Solved,
BFS,Depth - 24,Nodes Expanded - 130221,Time Elapsed - 429 ms,Initialized - 684703125,8,4,3,8,2,1,7,6,4,2,1,5,8,3,2,1,6,4,1,2,3,6,5,8,Solved,
DFS,Depth - 53842,Nodes Expanded - 62121,Time Elapsed - 64 ms,Initialized - 684703125,Puzzle Solved,
A* Misplaced Tiles,Depth - 24,Nodes Expanded - 14775,Time Elapsed - 59 ms,Initialized - 684703125,8,4,3,8,2,1,7,6,4,2,1,5,8,3,2,1,6,4,1,2,3,6,5,8,Solved,
BFS,Depth - 24,Nodes Expanded - 130221,Time Elapsed - 432 ms,Initialized - 684703125,8,4,3,8,2,1,7,6,4,2,1,5,8,3,2,1,6,4,1,2,3,6,5,8,Solved,
A* Manhattan Distance,Depth - 24,Nodes Expanded - 873,Time Elapsed - 8 ms,Initialized - 684703125,7,1,2,7,8,4,3,8,1,6,4,1,6,2,7,5,8,6,2,4,1,2,5,8,Solved,
BFS,Depth - 24,Nodes Expanded - 118017,Time Elapsed - 393 ms,Initialized - 468357120,7,8,6,5,2,7,8,2,5,4,3,1,7,5,4,3,1,4,2,6,3,2,5,8,Solved,
DFS,Depth - 59112,Nodes Expanded - 122707,Time Elapsed - 138 ms,Initialized - 468357120,Puzzle Solved,
A* Misplaced Tiles,Depth - 24,Nodes Expanded - 13074,Time Elapsed - 52 ms,Initialized - 468357120,7,5,2,7,5,8,6,4,3,1,7,2,4,3,1,4,2,5,8,6,3,2,5,8,Solved,
A* Manhattan Distance,Depth - 24,Nodes Expanded - 780,Time Elapsed - 11 ms,Initialized - 468357120,7,8,6,4,3,5,2,7,8,2,5,1,7,5,4,3,1,4,2,6,3,2,5,8,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 692 ms,Initialized - 307542681,Search Failed,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 685 ms,Initialized - 835672014,Search Failed,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 669 ms,Initialized - 824013765,Search Failed,
BFS,Depth - 23,Nodes Expanded - 105739,Time Elapsed - 344 ms,Initialized - 342670518,2,4,3,6,7,3,4,2,3,1,5,7,6,4,1,6,4,1,2,3,6,5,8,Solved,
DFS,Depth - 44669,Nodes Expanded - 49259,Time Elapsed - 51 ms,Initialized - 342670518,Puzzle Solved,
A* Misplaced Tiles,Depth - 23,Nodes Expanded - 11470,Time Elapsed - 46 ms,Initialized - 342670518,2,4,3,6,7,3,4,2,3,1,5,7,1,4,6,1,4,6,2,3,6,5,8,Solved,
A* Manhattan Distance,Depth - 23,Nodes Expanded - 1093,Time Elapsed - 10 ms,Initialized - 342670518,2,4,3,6,7,3,4,2,3,1,5,7,6,4,1,6,4,1,2,3,6,5,8,Solved,
BFS,Depth - 30,Nodes Expanded - 181440,Time Elapsed - 695 ms,Initialized - 371408256,Search Failed,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 703 ms,Initialized - 468170235,Search Failed,
BFS,Depth - 30,Nodes Expanded - 181440,Time Elapsed - 672 ms,Initialized - 872104635,Search Failed,
BFS,Depth - 20,Nodes Expanded - 44893,Time Elapsed - 143 ms,Initialized - 076512843,7,1,4,8,5,7,1,6,2,3,8,5,7,4,6,2,3,6,5,8,Solved,
DFS,Depth - 58070,Nodes Expanded - 124666,Time Elapsed - 142 ms,Initialized - 076512843,Puzzle Solved,
A* Misplaced Tiles,Depth - 22,Nodes Expanded - 5837,Time Elapsed - 25 ms,Initialized - 076512843,7,1,4,8,5,7,1,6,2,3,8,4,6,2,3,6,4,5,7,4,5,8,Solved,
A* Manhattan Distance,Depth - 22,Nodes Expanded - 774,Time Elapsed - 8 ms,Initialized - 076512843,7,1,5,7,1,5,4,8,7,4,5,6,2,3,8,5,6,2,3,6,5,8,Solved,
BFS,Depth - 30,Nodes Expanded - 181440,Time Elapsed - 661 ms,Initialized - 834601275,Search Failed,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 677 ms,Initialized - 023546718,Search Failed,
BFS,Depth - 17,Nodes Expanded - 18818,Time Elapsed - 60 ms,Initialized - 135840672,4,7,6,8,7,4,2,6,8,7,4,2,5,3,2,5,6,Solved,
DFS,Depth - 9071,Nodes Expanded - 9471,Time Elapsed - 10 ms,Initialized - 135840672,Puzzle Solved,
A* Misplaced Tiles,Depth - 17,Nodes Expanded - 908,Time Elapsed - 8 ms,Initialized - 135840672,4,7,6,8,7,4,2,6,8,7,4,2,5,3,2,5,6,Solved,
A* Manhattan Distance,Depth - 17,Nodes Expanded - 145,Time Elapsed - 7 ms,Initialized - 135840672,4,7,6,8,7,4,2,6,8,7,4,2,5,3,2,5,6,Solved,
BFS,Depth - 26,Nodes Expanded - 170149,Time Elapsed - 553 ms,Initialized - 047638152,6,1,5,2,8,3,4,6,1,4,6,7,3,6,7,1,4,7,2,5,7,4,1,2,5,8,Solved,
DFS,Depth - 12956,Nodes Expanded - 13464,Time Elapsed - 14 ms,Initialized - 047638152,Puzzle Solved,
A* Misplaced Tiles,Depth - 26,Nodes Expanded - 29309,Time Elapsed - 127 ms,Initialized - 047638152,6,1,5,2,8,3,4,6,1,4,6,7,3,6,7,1,4,7,2,5,7,4,1,2,5,8,Solved,
A* Manhattan Distance,Depth - 26,Nodes Expanded - 1400,Time Elapsed - 10 ms,Initialized - 047638152,6,1,5,2,8,3,4,6,1,4,6,7,3,6,7,1,4,7,2,5,7,4,1,2,5,8,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 684 ms,Initialized - 316287054,Search Failed,
BFS,Depth - 19,Nodes Expanded - 40988,Time Elapsed - 123 ms,Initialized - 405173826,4,1,7,2,6,3,2,4,5,2,3,6,8,7,4,5,2,3,6,Solved,
DFS,Depth - 55215,Nodes Expanded - 64159,Time Elapsed - 70 ms,Initialized - 405173826,Puzzle Solved,
A* Misplaced Tiles,Depth - 19,Nodes Expanded - 2570,Time Elapsed - 13 ms,Initialized - 405173826,4,1,7,2,6,3,2,4,5,2,3,6,8,7,4,5,2,3,6,Solved,
A* Manhattan Distance,Depth - 19,Nodes Expanded - 396,Time Elapsed - 4 ms,Initialized - 405173826,4,1,7,2,6,3,2,4,5,2,3,6,8,7,4,5,2,3,6,Solved,
BFS,Depth - 11,Nodes Expanded - 1079,Time Elapsed - 7 ms,Initialized - 431520786,2,3,1,2,3,5,4,1,2,3,6,Solved,
DFS,Depth - 66191,Nodes Expanded - 104468,Time Elapsed - 111 ms,Initialized - 431520786,Puzzle Solved,
A* Misplaced Tiles,Depth - 11,Nodes Expanded - 74,Time Elapsed - 5 ms,Initialized - 431520786,2,3,1,2,3,5,4,1,2,3,6,Solved,
A* Manhattan Distance,Depth - 11,Nodes Expanded - 40,Time Elapsed - 2 ms,Initialized - 431520786,2,3,1,2,3,5,4,1,2,3,6,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 720 ms,Initialized - 618250743,Search Failed,
BFS,Depth - 25,Nodes Expanded - 151657,Time Elapsed - 495 ms,Initialized - 718546203,4,6,3,4,2,5,7,1,6,3,8,6,3,2,4,8,6,3,2,4,5,7,4,5,8,Solved,
DFS,Depth - 39721,Nodes Expanded - 43056,Time Elapsed - 53 ms,Initialized - 718546203,Puzzle Solved,
A* Misplaced Tiles,Depth - 25,Nodes Expanded - 25523,Time Elapsed - 110 ms,Initialized - 718546203,4,6,3,4,2,5,7,1,6,3,8,6,3,2,4,8,6,3,2,4,5,7,4,5,8,Solved,
A* Manhattan Distance,Depth - 25,Nodes Expanded - 1741,Time Elapsed - 17 ms,Initialized - 718546203,3,6,4,3,2,5,7,1,3,2,6,4,8,3,2,6,4,8,6,4,5,7,4,5,8,Solved,
BFS,Depth - 23,Nodes Expanded - 107602,Time Elapsed - 358 ms,Initialized - 734250168,4,3,7,2,1,6,5,7,2,1,7,4,8,5,6,7,4,8,5,6,8,5,6,Solved,
DFS,Depth - 19775,Nodes Expanded - 20670,Time Elapsed - 22 ms,Initialized - 734250168,Puzzle Solved,
A* Misplaced Tiles,Depth - 23,Nodes Expanded - 11274,Time Elapsed - 45 ms,Initialized - 734250168,8,6,5,8,4,3,7,2,1,5,8,7,2,1,7,4,6,8,5,7,4,5,8,Solved,
A* Manhattan Distance,Depth - 23,Nodes Expanded - 895,Time Elapsed - 15 ms,Initialized - 734250168,8,6,5,8,4,3,7,2,1,5,8,7,2,1,7,4,6,8,5,7,4,5,8,Solved,
BFS,Depth - 22,Nodes Expanded - 83871,Time Elapsed - 281 ms,Initialized - 356271084,2,7,1,4,8,2,7,1,4,6,5,3,1,4,2,8,6,5,3,2,5,6,Solved,
DFS,Depth - 57552,Nodes Expanded - 124785,Time Elapsed - 140 ms,Initialized - 356271084,Puzzle Solved,
A* Misplaced Tiles,Depth - 22,Nodes Expanded - 5680,Time Elapsed - 26 ms,Initialized - 356271084,8,7,1,6,5,3,2,1,7,4,6,5,3,2,1,7,4,8,7,4,5,6,Solved,
A* Manhattan Distance,Depth - 22,Nodes Expanded - 403,Time Elapsed - 5 ms,Initialized - 356271084,2,7,1,4,8,2,7,1,4,6,5,3,1,4,2,8,6,5,3,2,5,6,Solved,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 650 ms,Initialized - 280134567,Search Failed,
BFS,Depth - 31,Nodes Expanded - 181440,Time Elapsed - 676 ms,Initialized - 618470352,Search Failed,
BFS,Depth - 11,Nodes Expanded - 1030,Time Elapsed - 6 ms,Initialized - 136278405,7,2,4,7,5,8,6,3,2,5,8,Solved,
DFS,Depth - 22559,Nodes Expanded - 23674,Time Elapsed - 24 ms,Initialized - 136278405,Puzzle Solved,
A* Misplaced Tiles,Depth - 11,Nodes Expanded - 63,Time Elapsed - 5 ms,Initialized - 136278405,7,2,4,7,5,8,6,3,2,5,8,Solved,
A* Manhattan Distance,Depth - 11,Nodes Expanded - 20,Time Elapsed - 3 ms,Initialized - 136278405,7,2,4,7,5,8,6,3,2,5,8,Solved,
